44571,1,-1,1,-1,0.000000,89.999997,100,400
44571,-112,119,-111,118,99.999995,89.999997,100,400
44571,-257,228,-368,346,99.999995,89.999997,100,400
44571,-337,272,-705,618,99.999995,89.999997,100,400
44571,-372,317,-1077,935,91.849995,89.999997,100,400
44571,-382,340,-1459,1275,88.699997,89.999997,100,400
44571,-378,356,-1837,1631,87.199996,89.999997,100,400
44571,-378,356,-2215,1987,87.199996,89.999997,100,400
44571,-374,362,-2589,2349,85.499999,89.999997,100,400
44571,-364,360,-2953,2709,85.300003,89.999997,100,400
44571,-362,362,-3315,3071,85.300003,89.999997,100,400
44571,-355,358,-3670,3429,85.449998,89.999997,100,400
44571,-357,358,-4027,3787,85.499999,89.999997,100,400
44571,-360,364,-4387,4151,85.699995,89.999997,100,400
44571,-358,362,-4745,4513,85.900002,89.999997,100,400
44571,-369,362,-5114,4875,85.550005,89.999997,100,400
44571,-363,365,-5477,5240,85.550005,89.999997,100,400
44571,-363,363,-5840,5603,85.650000,89.999997,100,400
44571,-365,364,-6205,5967,85.600000,89.999997,100,400
44571,-362,362,-6567,6329,85.600000,89.999997,100,400
44571,-359,366,-6926,6695,85.600000,89.999997,100,400
44571,-363,368,-7289,7063,86.199999,89.999997,100,400
44571,-364,365,-7653,7428,86.249999,89.999997,100,400
44571,-370,367,-8023,7795,86.099998,89.999997,100,400
44571,-363,365,-8386,8160,86.099998,89.999997,100,400
44571,-369,367,-8755,8527,86.099998,89.999997,100,400
44571,-362,364,-9117,8891,86.199999,89.999997,100,400
44571,-368,368,-9485,9259,86.199999,89.999997,100,400
44571,-366,369,-9851,9628,86.350000,89.999997,100,400
44571,-369,372,-10220,10000,86.500001,89.999997,100,400
44571,-369,367,-10589,10367,86.400001,89.999997,100,400
44571,-369,372,-10958,10739,86.550002,89.999997,100,400
44571,-366,367,-11324,11106,86.599997,89.999997,100,400
44571,-365,367,-11689,11473,86.699998,89.999997,100,400
44571,-366,364,-12055,11837,86.599997,89.999997,100,400
44571,-369,371,-12424,12208,86.699998,89.999997,100,400
44571,-367,371,-12791,12579,86.699998,89.999997,100,400
44571,-368,372,-13159,12951,87.100001,89.999997,100,400
44571,-368,372,-13527,13323,87.300002,89.999997,100,400
44571,-366,368,-13893,13691,87.400003,89.999997,100,400
44571,-367,366,-14260,14057,87.400003,89.999997,100,400
44571,-368,370,-14628,14427,87.449998,89.999997,100,400
44571,-367,367,-14995,14794,87.449998,89.999997,100,400
44571,-367,373,-15362,15167,87.875001,89.999997,100,400
44571,-366,374,-15728,15541,87.875001,89.999997,100,400
44571,-369,369,-16097,15910,88.475001,89.999997,100,400
44571,-367,371,-16464,16281,88.775003,89.999997,100,400
44571,-367,370,-16831,16651,89.000000,89.999997,100,400
44571,-362,369,-17193,17020,89.000000,89.999997,100,400
44571,-371,367,-17564,17387,89.224996,89.999997,100,400
44571,-373,369,-17937,17756,88.925004,89.999997,100,400
44571,-373,375,-18310,18131,89.074995,89.999997,100,400
44571,-371,374,-18681,18505,89.074995,89.999997,100,400
44571,-372,368,-19053,18873,89.000000,89.999997,100,400
44571,-367,368,-19420,19241,89.074995,89.999997,100,400
44571,-370,368,-19790,19609,88.925004,89.999997,100,400
44571,-363,366,-20153,19975,89.150001,89.999997,100,400
44571,-366,368,-20519,20343,89.300002,89.999997,100,400
44571,-368,370,-20887,20713,89.449998,89.999997,100,400
44571,-374,372,-21261,21085,89.300002,89.999997,100,400
44571,-375,367,-21636,21452,88.699997,89.999997,100,400
44571,-375,373,-22011,21825,88.699997,89.999997,100,400
44571,-364,366,-22375,22191,88.699997,89.999997,100,400
44571,-365,369,-22740,22560,89.000000,89.999997,100,400
44571,-362,365,-23102,22925,89.224996,89.999997,100,400
44571,-367,365,-23469,23290,89.224996,89.999997,100,400
44571,-366,370,-23835,23660,89.375003,89.999997,100,400
44571,-368,367,-24203,24027,89.300002,89.999997,100,400
44571,-372,366,-24575,24393,88.849998,89.999997,100,400
44571,-368,367,-24943,24760,88.849998,89.999997,100,400
44571,-362,362,-25305,25122,88.775003,89.999997,100,400
44571,-359,364,-25664,25486,89.150001,89.999997,100,400
44571,-359,360,-26023,25846,89.224996,89.999997,100,400
44571,-363,361,-26386,26207,89.224996,89.999997,100,400
44571,-363,367,-26749,26574,89.375003,89.999997,100,400
44571,-367,364,-27116,26938,89.150001,89.999997,100,400
44571,-364,363,-27480,27301,89.074995,89.999997,100,400
44571,-360,362,-27840,27663,89.074995,89.999997,100,400
44571,-363,360,-28203,28023,89.000000,89.999997,100,400
44571,-361,358,-28564,28381,88.775003,89.999997,100,400
44571,-359,360,-28923,28741,88.849998,89.999997,100,400
44571,-360,364,-29283,29105,88.849998,89.999997,100,400
44571,-358,364,-29641,29469,89.599999,89.999997,100,400
44571,-366,361,-30007,29830,89.224996,89.999997,100,400
44571,-366,360,-30373,30190,88.775003,89.999997,100,400
44571,-365,361,-30738,30551,88.775003,89.999997,100,400
44571,-359,360,-31097,30911,88.550001,89.999997,100,400
44571,-359,360,-31456,31271,88.625002,89.999997,100,400
44571,-359,362,-31815,31633,88.849998,89.999997,100,400
44571,-358,364,-32173,31997,88.849998,89.999997,100,400
44571,-361,361,-32534,32358,89.300002,89.999997,100,400
44571,-371,363,-32905,32721,88.699997,89.999997,100,400
44571,-363,361,-33268,33082,88.550001,89.999997,100,400
44571,-362,362,-33630,33444,88.550001,89.999997,100,400
44571,-358,361,-33988,33805,88.775003,89.999997,100,400
44571,-359,361,-34347,34166,88.925004,89.999997,100,400
44571,-357,362,-34704,34528,89.300002,89.999997,100,400
44571,-365,366,-35069,34894,89.375003,89.999997,100,400
44571,-367,360,-35436,35254,88.849998,89.999997,100,400
44571,-367,366,-35803,35620,88.775003,89.999997,100,400
44571,-357,362,-36160,35982,89.150001,89.999997,100,400
44571,-359,360,-36519,36342,89.224996,89.999997,100,400
44571,-360,358,-36879,36700,89.224996,89.999997,100,400
44571,-364,362,-37243,37062,88.925004,89.999997,100,400
44571,-357,364,-37600,37426,89.449998,89.999997,100,400
44571,-365,365,-37965,37791,89.449998,89.999997,100,400
44571,-367,361,-38332,38152,89.000000,89.999997,100,400
44571,-366,363,-38698,38515,87.187499,89.999997,100,400
44571,-359,360,-39057,38875,82.775004,86.580006,100,400
44571,-356,358,-39413,39233,78.474997,82.552502,100,400
44571,-338,348,-39751,39581,78.474997,78.637496,100,400
44571,-330,339,-40081,39920,71.550001,74.823748,100,400
44571,-318,325,-40399,40245,68.100001,71.167495,100,400
44571,-307,304,-40706,40549,64.037498,67.747504,100,400
44571,-285,283,-40991,40832,64.037498,64.563755,100,400
44571,-260,269,-41251,41101,57.750000,61.537500,100,400
44571,-244,260,-41495,41361,55.900001,58.612499,100,400
44571,-234,240,-41729,41601,53.425003,55.912504,100,400
44571,-220,228,-41949,41829,51.275002,53.347503,100,400
44571,-210,209,-42159,42038,48.575002,50.996248,100,400
44571,-198,198,-42357,42236,46.100004,48.768753,100,400
44571,-186,192,-42543,42428,44.224998,46.608748,100,400
44571,-178,181,-42721,42609,44.224998,44.572498,100,400
44571,-166,175,-42887,42784,40.825006,42.603750,100,400
44571,-158,161,-43045,42945,39.075000,40.792502,100,400
44571,-149,154,-43194,43099,37.587502,39.060000,100,400
44571,-142,143,-43336,43242,37.587502,37.451253,100,400
44571,-138,132,-43474,43374,33.712501,35.966251,100,400
44571,-129,126,-43603,43500,31.874999,34.548749,100,400
44571,-118,123,-43721,43623,30.774999,33.164998,100,400
44571,-110,116,-43831,43739,30.774999,31.860000,100,400
44571,-105,107,-43936,43846,28.687501,30.656252,100,400
44571,-103,99,-44039,43945,27.099999,29.542501,100,400
44571,-90,92,-44129,44037,26.125000,28.507501,100,400
44571,-81,83,-44210,44120,26.125000,27.573751,100,400
44571,-82,79,-44292,44199,24.012499,26.684999,100,400
44571,-77,80,-44369,44279,23.274999,25.785000,100,400
44571,-68,68,-44437,44347,22.424999,25.020000,100,400
44571,-70,76,-44507,44423,22.000001,24.165000,100,400
44571,-65,75,-44572,44498,18.637498,20.846250,100,400
44571,-1,60,-44573,44558,5.725000,6.221250,100,400
44571,2,25,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
44571,0,0,-44571,44583,0.350000,-0.585000,100,400
